Date/Time,Temp(C),RH(%),Dew Point(C),Ptychostomum
11/25/19 22:59:20,21.5,43.89,8.69,263.3
11/25/19 22:59:40,21.61,43.8,8.76,264.77
11/25/19 23:00:00,21.62,43.71,8.74,264.77
11/25/19 23:00:20,21.64,43.68,8.75,261.85
11/25/19 23:00:40,21.64,43.65,8.74,265.19
11/25/19 23:01:00,21.65,43.62,8.73,268.56
11/25/19 23:01:20,21.65,43.65,8.74,266.87
11/25/19 23:01:40,21.65,43.62,8.73,265.4
11/25/19 23:02:00,21.64,43.62,8.72,268.14
11/25/19 23:02:20,21.63,43.65,8.73,271.98
11/25/19 23:02:40,21.66,43.62,8.74,272.19
11/25/19 23:03:00,21.66,43.62,8.74,269.2
11/25/19 23:03:20,21.65,43.62,8.73,269.41
11/25/19 23:03:40,21.64,43.62,8.72,269.2
11/25/19 23:04:00,21.66,43.62,8.74,269.63
11/25/19 23:04:20,21.66,43.62,8.74,268.78
11/25/19 23:04:40,21.65,43.62,8.73,270.48
11/25/19 23:05:00,21.65,43.62,8.73,272.41
11/25/19 23:05:20,21.65,43.62,8.73,272.41
11/25/19 23:05:40,21.66,43.62,8.74,272.19
11/25/19 23:06:00,21.65,43.58,8.72,277.18
11/25/19 23:06:20,21.65,43.58,8.72,276.3
11/25/19 23:06:40,21.64,43.58,8.71,275
11/25/19 23:07:00,21.63,43.58,8.7,272.41
11/25/19 23:07:20,21.64,43.58,8.71,275.65
11/25/19 23:07:40,21.64,43.55,8.7,277.18
11/25/19 23:08:00,21.65,43.55,8.71,277.18
11/25/19 23:08:20,21.64,43.55,8.7,276.3
11/25/19 23:08:40,21.66,43.59,8.73,274.57
11/25/19 23:09:00,21.64,43.55,8.7,276.09
11/25/19 23:09:20,21.58,43.61,8.67,277.18
11/25/19 23:09:40,21.62,43.61,8.71,280.03
11/25/19 23:10:00,21.63,43.58,8.7,278.49
11/25/19 23:10:20,21.64,43.55,8.7,275
11/25/19 23:10:40,21.64,43.55,8.7,278.93
11/25/19 23:11:00,21.63,43.55,8.69,281.8
11/25/19 23:11:20,21.64,43.55,8.7,283.58
11/25/19 23:11:40,21.64,43.55,8.7,282.24
11/25/19 23:12:00,21.63,43.55,8.69,280.91
11/25/19 23:12:20,21.62,43.55,8.68,280.69
11/25/19 23:12:40,21.63,43.52,8.68,279.37
11/25/19 23:13:00,21.64,43.55,8.7,281.8
11/25/19 23:13:20,21.64,43.55,8.7,282.24
11/25/19 23:13:40,21.51,43.73,8.65,285.37
11/25/19 23:14:00,21.59,43.61,8.68,283.58
11/25/19 23:14:20,21.62,43.55,8.68,282.69
11/25/19 23:14:40,21.63,43.55,8.69,283.35
11/25/19 23:15:00,21.63,43.55,8.69,282.24
11/25/19 23:15:20,21.64,43.52,8.69,286.94
11/25/19 23:15:40,21.62,43.52,8.67,284.25
11/25/19 23:16:00,21.63,43.52,8.68,285.59
11/25/19 23:16:20,21.63,43.49,8.67,282.69
11/25/19 23:16:40,21.64,43.49,8.68,285.82
11/25/19 23:17:00,21.64,43.49,8.68,286.27
11/25/19 23:17:20,21.64,43.49,8.68,287.62
11/25/19 23:17:40,21.64,43.49,8.68,286.94
11/25/19 23:18:00,21.64,43.49,8.68,287.62
11/25/19 23:18:20,21.64,43.49,8.68,289.2
11/25/19 23:18:40,21.62,43.48,8.66,285.37
11/25/19 23:19:00,21.62,43.48,8.66,288.75
11/25/19 23:19:20,21.62,43.48,8.66,289.66
11/25/19 23:19:40,21.47,43.72,8.61,288.75
11/25/19 23:20:00,21.58,43.64,8.68,288.3
11/25/19 23:20:20,21.62,43.55,8.68,289.2
11/25/19 23:20:40,21.61,43.52,8.66,292.86
11/25/19 23:21:00,21.62,43.48,8.66,289.2
11/25/19 23:21:20,21.62,43.48,8.66,291.03
11/25/19 23:21:40,21.61,43.48,8.65,288.75
11/25/19 23:22:00,21.62,43.52,8.67,292.86
11/25/19 23:22:20,21.63,43.49,8.67,293.55
11/25/19 23:22:40,21.61,43.48,8.65,292.63
11/25/19 23:23:00,21.62,43.45,8.65,294.24
11/25/19 23:23:20,21.62,43.48,8.66,293.55
11/25/19 23:23:40,21.62,43.48,8.66,292.86
11/25/19 23:24:00,21.61,43.48,8.65,296.09
11/25/19 23:24:20,21.6,43.48,8.64,297.49
11/25/19 23:24:40,21.6,43.51,8.65,296.33
11/25/19 23:25:00,21.6,43.48,8.64,293.09
11/25/19 23:25:20,21.6,43.45,8.63,297.72
11/25/19 23:25:40,21.61,43.48,8.65,301.48
11/25/19 23:26:00,21.6,43.48,8.64,297.96
11/25/19 23:26:20,21.38,43.91,8.59,295.17
11/25/19 23:26:40,21.53,43.67,8.64,298.19
11/25/19 23:27:00,21.56,43.54,8.63,302.9
11/25/19 23:27:20,21.58,43.51,8.63,300.54
11/25/19 23:27:40,21.59,43.48,8.63,298.89
11/25/19 23:28:00,21.62,43.45,8.65,301.25
11/25/19 23:28:20,21.6,43.45,8.63,301.72
11/25/19 23:28:40,21.61,43.45,8.64,301.25
11/25/19 23:29:00,21.59,43.45,8.62,300.3
11/25/19 23:29:20,21.59,43.42,8.61,305.05
11/25/19 23:29:40,21.48,43.6,8.57,302.66
11/25/19 23:30:00,21.57,43.54,8.64,306.24
11/25/19 23:30:20,21.57,43.48,8.61,305.28
11/25/19 23:30:40,21.59,43.45,8.62,307.44
11/25/19 23:31:00,21.58,43.42,8.6,304.81
11/25/19 23:31:20,21.58,43.42,8.6,304.57
11/25/19 23:31:40,21.59,43.38,8.6,307.2
11/25/19 23:32:00,21.58,43.42,8.6,305.76
11/25/19 23:32:20,21.59,43.42,8.61,306.96
11/25/19 23:32:40,21.61,43.39,8.62,306.48
11/25/19 23:33:00,21.6,43.39,8.61,305.28
11/25/19 23:33:20,21.58,43.38,8.59,309.13
11/25/19 23:33:40,21.53,43.41,8.55,311.56
11/25/19 23:34:00,21.58,43.42,8.6,310.1
11/25/19 23:34:20,21.57,43.38,8.58,314.75
11/25/19 23:34:40,21.58,43.38,8.59,319.46
11/25/19 23:35:00,21.58,43.38,8.59,318.21
11/25/19 23:35:20,21.6,43.39,8.61,327.81
11/25/19 23:35:40,21.6,43.35,8.6,331.16
11/25/19 23:36:00,21.58,43.35,8.58,336.12
11/25/19 23:36:20,21.6,43.35,8.6,339.82
11/25/19 23:36:40,21.58,43.35,8.58,338.5
11/25/19 23:37:00,21.58,43.35,8.58,346.53
11/25/19 23:37:20,21.58,43.35,8.58,348.98
11/25/19 23:37:40,21.58,43.35,8.58,346.8
11/25/19 23:38:00,21.59,43.35,8.59,350.08
11/25/19 23:38:20,21.58,43.35,8.58,346.8
11/25/19 23:38:40,21.58,43.35,8.58,351.17
11/25/19 23:39:00,21.58,43.35,8.58,351.72
11/25/19 23:39:20,21.58,43.35,8.58,348.44
11/25/19 23:39:40,21.58,43.32,8.57,350.63
11/25/19 23:40:00,21.36,43.78,8.53,352.83
11/25/19 23:40:20,21.52,43.54,8.59,347.08
11/25/19 23:40:40,21.56,43.48,8.61,355.32
11/25/19 23:41:00,21.56,43.41,8.58,353.1
11/25/19 23:41:20,21.57,43.38,8.58,355.88
11/25/19 23:41:40,21.58,43.35,8.58,350.63
11/25/19 23:42:00,21.58,43.35,8.58,356.16
11/25/19 23:42:20,21.58,43.35,8.58,361.5
11/25/19 23:42:40,21.58,43.35,8.58,357
11/25/19 23:43:00,21.58,43.35,8.58,353.38
11/25/19 23:43:20,21.58,43.35,8.58,357
11/25/19 23:43:40,21.57,43.35,8.57,362.07
11/25/19 23:44:00,21.57,43.35,8.57,358.4
11/25/19 23:44:20,21.55,43.35,8.55,353.93
11/25/19 23:44:40,21.57,43.32,8.56,355.32
11/25/19 23:45:00,21.57,43.32,8.56,357.56
11/25/19 23:45:20,21.56,43.35,8.56,361.22
11/25/19 23:45:40,21.52,43.38,8.53,355.04
11/25/19 23:46:00,21.55,43.38,8.56,360.09
11/25/19 23:46:20,21.56,43.35,8.56,361.5
11/25/19 23:46:40,21.56,43.32,8.55,355.88
11/25/19 23:47:00,21.58,43.35,8.58,361.78
11/25/19 23:47:20,21.56,43.32,8.55,357.28
11/25/19 23:47:40,21.55,43.35,8.55,363.77
11/25/19 23:48:00,21.56,43.32,8.55,364.34
11/25/19 23:48:20,21.56,43.32,8.55,360.65
11/25/19 23:48:40,21.55,43.28,8.53,365.77
11/25/19 23:49:00,21.56,43.28,8.54,358.68
11/25/19 23:49:20,21.56,43.28,8.54,368.08
11/25/19 23:49:40,21.56,43.28,8.54,361.5
11/25/19 23:50:00,21.5,43.31,8.49,370.98
11/25/19 23:50:20,21.55,43.28,8.53,375.37
11/25/19 23:50:40,21.58,43.29,8.56,381.91
11/25/19 23:51:00,21.56,43.28,8.54,390.73
11/25/19 23:51:20,21.55,43.28,8.53,378.33
11/25/19 23:51:40,21.56,43.28,8.54,391.35
11/25/19 23:52:00,21.56,43.28,8.54,387.36
11/25/19 23:52:20,21.54,43.25,8.51,396.31
11/25/19 23:52:40,21.55,43.28,8.53,391.04
11/25/19 23:53:00,21.54,43.28,8.52,391.04
11/25/19 23:53:20,21.55,43.25,8.52,394.44
11/25/19 23:53:40,21.55,43.28,8.53,398.51
11/25/19 23:54:00,21.56,43.25,8.53,398.82
11/25/19 23:54:20,21.55,43.28,8.53,399.14
11/25/19 23:54:40,21.55,43.25,8.52,396
11/25/19 23:55:00,21.56,43.25,8.53,406.77
11/25/19 23:55:20,21.56,43.22,8.52,397.25
11/25/19 23:55:40,21.55,43.22,8.51,405.81
11/25/19 23:56:00,21.57,43.22,8.53,396.94
11/25/19 23:56:20,21.56,43.22,8.52,409.36
11/25/19 23:56:40,21.54,43.22,8.5,404.53
11/25/19 23:57:00,21.54,43.22,8.5,406.45
11/25/19 23:57:20,21.55,43.22,8.51,408.06
11/25/19 23:57:40,21.55,43.22,8.51,411.63
11/25/19 23:58:00,21.54,43.22,8.5,410
11/25/19 23:58:20,21.53,43.22,8.49,423.89
11/25/19 23:58:40,21.55,43.22,8.51,427.95
11/25/19 23:59:00,21.55,43.22,8.51,427.61
11/25/19 23:59:20,21.55,43.22,8.51,430
11/25/19 23:59:40,21.54,43.22,8.5,428.29
11/26/19 00:00:00,21.54,43.22,8.5,427.27
11/26/19 00:00:20,21.37,43.52,8.45,427.27
11/26/19 00:00:40,21.49,43.37,8.51,435.51
11/26/19 00:01:00,21.52,43.28,8.5,426.59
11/26/19 00:01:20,21.54,43.25,8.51,435.16
11/26/19 00:01:40,21.53,43.22,8.49,424.22
11/26/19 00:02:00,21.55,43.22,8.51,434.82
11/26/19 00:02:20,21.55,43.22,8.51,426.93
11/26/19 00:02:40,21.54,43.22,8.5,423.89
11/26/19 00:03:00,21.53,43.18,8.48,424.9
11/26/19 00:03:20,21.53,43.18,8.48,433.43
11/26/19 00:03:40,21.55,43.19,8.5,440.05
11/26/19 00:04:00,21.55,43.22,8.51,434.82
11/26/19 00:04:20,21.53,43.22,8.49,430.68
11/26/19 00:04:40,21.54,43.19,8.49,436.21
11/26/19 00:05:00,21.53,43.18,8.48,438.3
11/26/19 00:05:20,21.53,43.18,8.48,434.82
11/26/19 00:05:40,21.52,43.18,8.47,434.12
11/26/19 00:06:00,21.53,43.18,8.48,434.47
11/26/19 00:06:20,21.54,43.15,8.48,438.3
11/26/19 00:06:40,21.53,43.18,8.48,441.81
11/26/19 00:07:00,21.53,43.18,8.48,438.3
11/26/19 00:07:20,21.52,43.18,8.47,440.4
11/26/19 00:07:40,21.52,43.18,8.47,435.16
11/26/19 00:08:00,21.54,43.19,8.49,442.87
11/26/19 00:08:20,21.54,43.15,8.48,440.05
11/26/19 00:08:40,21.54,43.15,8.48,435.86
11/26/19 00:09:00,21.54,43.15,8.48,441.81
11/26/19 00:09:20,21.54,43.19,8.49,444.64
11/26/19 00:09:40,21.52,43.15,8.46,445.36
11/26/19 00:10:00,21.53,43.15,8.47,449.65
11/26/19 00:10:20,21.49,43.18,8.44,448.22
11/26/19 00:10:40,21.52,43.21,8.48,446.43
11/26/19 00:11:00,21.52,43.15,8.46,448.57
11/26/19 00:11:20,21.52,43.15,8.46,450.01
11/26/19 00:11:40,21.52,43.18,8.47,451.46
11/26/19 00:12:00,21.52,43.15,8.46,449.65
11/26/19 00:12:20,21.52,43.15,8.46,457.29
11/26/19 00:12:40,21.5,43.15,8.44,454.36
11/26/19 00:13:00,21.51,43.15,8.45,450.74
11/26/19 00:13:20,21.52,43.18,8.47,455.09
11/26/19 00:13:40,21.52,43.18,8.47,458.76
11/26/19 00:14:00,21.51,43.18,8.46,455.46
11/26/19 00:14:20,21.52,43.18,8.47,458.39
11/26/19 00:14:40,21.52,43.15,8.46,464.33
11/26/19 00:15:00,21.52,43.15,8.46,457.66
11/26/19 00:15:20,21.52,43.18,8.47,460.61
11/26/19 00:15:40,21.51,43.18,8.46,469.6
11/26/19 00:16:00,21.53,43.18,8.48,459.87
11/26/19 00:16:20,21.52,43.15,8.46,469.98
11/26/19 00:16:40,21.52,43.18,8.47,462.46
11/26/19 00:17:00,21.5,43.18,8.45,465.08
11/26/19 00:17:20,21.51,43.18,8.46,472.26
11/26/19 00:17:40,21.51,43.18,8.46,475.32
11/26/19 00:18:00,21.51,43.18,8.46,475.32
11/26/19 00:18:20,21.51,43.21,8.47,473.4
11/26/19 00:18:40,21.53,43.18,8.48,474.94
11/26/19 00:19:00,21.51,43.18,8.46,465.83
11/26/19 00:19:20,21.51,43.18,8.46,474.94
11/26/19 00:19:40,21.51,43.21,8.47,468.84
11/26/19 00:20:00,21.51,43.18,8.46,478.41
11/26/19 00:20:20,21.5,43.18,8.45,478.02
11/26/19 00:20:40,21.39,43.33,8.4,472.26
11/26/19 00:21:00,21.48,43.27,8.46,481.12
11/26/19 00:21:20,21.48,43.21,8.44,485.04
11/26/19 00:21:40,21.5,43.21,8.46,475.32
11/26/19 00:22:00,21.49,43.18,8.44,491.79
11/26/19 00:22:20,21.5,43.18,8.45,482.69
11/26/19 00:22:40,21.5,43.21,8.46,484.65
11/26/19 00:23:00,21.5,43.21,8.46,488.2
11/26/19 00:23:20,21.5,43.21,8.46,486.62
11/26/19 00:23:40,21.5,43.18,8.45,491.39
11/26/19 00:24:00,21.49,43.18,8.44,483.86
11/26/19 00:24:20,21.51,43.18,8.46,490.59
11/26/19 00:24:40,21.49,43.18,8.44,490.19
11/26/19 00:25:00,21.49,43.15,8.43,493.79
11/26/19 00:25:20,21.5,43.15,8.44,497.02
11/26/19 00:25:40,21.48,43.15,8.42,499.05
11/26/19 00:26:00,21.5,43.18,8.45,510.61
11/26/19 00:26:20,21.5,43.18,8.45,515.67
11/26/19 00:26:40,21.49,43.21,8.45,508.94
11/26/19 00:27:00,21.5,43.18,8.45,521.64
11/26/19 00:27:20,21.49,43.21,8.45,519.5
11/26/19 00:27:40,21.48,43.21,8.44,523.79
11/26/19 00:28:00,21.48,43.21,8.44,524.66
11/26/19 00:28:20,21.48,43.18,8.43,529.01
11/26/19 00:28:40,21.48,43.21,8.44,534.73
11/26/19 00:29:00,21.48,43.21,8.44,525.96
11/26/19 00:29:20,21.48,43.18,8.43,532.52
11/26/19 00:29:40,21.48,43.21,8.44,535.62
11/26/19 00:30:00,21.49,43.21,8.45,539.18
11/26/19 00:30:20,21.48,43.18,8.43,552.82
11/26/19 00:30:40,21.38,43.3,8.38,550.98
11/26/19 00:31:00,21.46,43.27,8.44,547.31
11/26/19 00:31:20,21.48,43.21,8.44,552.36
11/26/19 00:31:40,21.32,43.45,8.38,559.33
11/26/19 00:32:00,21.42,43.33,8.43,555.6
11/26/19 00:32:20,21.46,43.27,8.44,556.53
11/26/19 00:32:40,21.48,43.21,8.44,562.62
11/26/19 00:33:00,21.47,43.21,8.43,563.57
11/26/19 00:33:20,21.48,43.21,8.44,573.61
11/26/19 00:33:40,21.49,43.21,8.45,570.72
11/26/19 00:34:00,21.47,43.18,8.42,568.32
11/26/19 00:34:20,21.47,43.18,8.42,565.46
11/26/19 00:34:40,21.48,43.18,8.43,585.87
11/26/19 00:35:00,21.47,43.14,8.41,574.58
11/26/19 00:35:20,21.48,43.18,8.43,584.38
11/26/19 00:35:40,21.46,43.14,8.4,583.39
11/26/19 00:36:00,21.46,43.14,8.4,592.38
11/26/19 00:36:20,21.49,43.15,8.43,591.87
11/26/19 00:36:40,21.47,43.18,8.42,584.38
11/26/19 00:37:00,21.36,43.33,8.37,601.03
11/26/19 00:37:20,21.45,43.27,8.44,601.03
11/26/19 00:37:40,21.46,43.21,8.42,605.15
11/26/19 00:38:00,21.48,43.15,8.42,611.41
11/26/19 00:38:20,21.47,43.14,8.41,601.03
11/26/19 00:38:40,21.46,43.14,8.4,616.16
11/26/19 00:39:00,21.48,43.15,8.42,603.08
11/26/19 00:39:20,21.47,43.14,8.41,627.97
11/26/19 00:39:40,21.47,43.14,8.41,623.11
11/26/19 00:40:00,21.48,43.15,8.42,624.18
11/26/19 00:40:20,21.48,43.15,8.42,644.57
11/26/19 00:40:40,21.28,43.51,8.36,626.35
11/26/19 00:41:00,21.44,43.33,8.45,637.31
11/26/19 00:41:20,21.45,43.21,8.41,653.08
11/26/19 00:41:40,21.47,43.21,8.43,642.32
11/26/19 00:42:00,21.47,43.18,8.42,647.95
11/26/19 00:42:20,21.48,43.18,8.43,650.8
11/26/19 00:42:40,21.47,43.14,8.41,653.08
11/26/19 00:43:00,21.48,43.18,8.43,672.35
11/26/19 00:43:20,21.47,43.14,8.41,669.97
11/26/19 00:43:40,21.48,43.15,8.42,661.75
11/26/19 00:44:00,21.47,43.14,8.41,656.53
11/26/19 00:44:20,21.47,43.14,8.41,670.56
11/26/19 00:44:40,21.48,43.15,8.42,686.23
11/26/19 00:45:00,21.47,43.14,8.41,672.94
11/26/19 00:45:20,21.49,43.15,8.43,672.94
11/26/19 00:45:40,21.48,43.15,8.42,680.14
11/26/19 00:46:00,21.47,43.14,8.41,686.84
11/26/19 00:46:20,21.47,43.14,8.41,669.38
11/26/19 00:46:40,21.48,43.15,8.42,704.92
11/26/19 00:47:00,21.48,43.15,8.42,685.61
11/26/19 00:47:20,21.47,43.14,8.41,693
11/26/19 00:47:40,21.47,43.14,8.41,715.82
11/26/19 00:48:00,21.47,43.14,8.41,691.76
11/26/19 00:48:20,21.46,43.14,8.4,715.17
11/26/19 00:48:40,21.46,43.14,8.4,708.74
11/26/19 00:49:00,21.46,43.14,8.4,697.98
11/26/19 00:49:20,21.45,43.14,8.39,714.52
11/26/19 00:49:40,21.46,43.14,8.4,722.34
11/26/19 00:50:00,21.46,43.11,8.39,711.94
11/26/19 00:50:20,21.46,43.14,8.4,717.12
11/26/19 00:50:40,21.36,43.23,8.34,724.31
11/26/19 00:51:00,21.4,43.2,8.37,739
11/26/19 00:51:20,21.45,43.17,8.4,734.95
11/26/19 00:51:40,21.46,43.14,8.4,721.03
11/26/19 00:52:00,21.45,43.14,8.39,739.68
11/26/19 00:52:20,21.3,43.38,8.34,746.5
11/26/19 00:52:40,21.41,43.27,8.4,724.31
11/26/19 00:53:00,21.44,43.21,8.4,749.94
11/26/19 00:53:20,21.46,43.18,8.41,775.4
11/26/19 00:53:40,21.46,43.14,8.4,764.65
11/26/19 00:54:00,21.46,43.14,8.4,746.5
11/26/19 00:54:20,21.46,43.14,8.4,767.5
11/26/19 00:54:40,21.48,43.15,8.42,774.68
11/26/19 00:55:00,21.45,43.14,8.39,784.16
11/26/19 00:55:20,21.46,43.11,8.39,796.8
11/26/19 00:55:40,21.46,43.14,8.4,824.55
11/26/19 00:56:00,21.28,43.44,8.34,812.05
11/26/19 00:56:20,21.41,43.3,8.41,817.48
11/26/19 00:56:40,21.43,43.2,8.39,825.34
11/26/19 00:57:00,21.44,43.14,8.38,857.03
11/26/19 00:57:20,21.45,43.14,8.39,871.39
11/26/19 00:57:40,21.45,43.14,8.39,887.86
11/26/19 00:58:00,21.46,43.14,8.4,894.04
11/26/19 00:58:20,21.44,43.14,8.38,898.49
11/26/19 00:58:40,21.45,43.14,8.39,892.27
11/26/19 00:59:00,21.45,43.14,8.39,871.39
11/26/19 00:59:20,21.46,43.14,8.4,908.41
11/26/19 00:59:40,21.45,43.11,8.38,924.98
11/26/19 01:00:00,21.45,43.14,8.39,942.96
11/26/19 01:00:20,21.48,43.15,8.42,966.43
11/26/19 01:00:40,21.28,43.48,8.35,964.44
11/26/19 01:01:00,21.39,43.33,8.4,1005.4
11/26/19 01:01:20,21.43,43.2,8.39,1009.64
11/26/19 01:01:40,21.45,43.14,8.39,1027.96
11/26/19 01:02:00,21.46,43.14,8.4,1068.47
11/26/19 01:02:20,21.46,43.14,8.4,1076.63
11/26/19 01:02:40,21.46,43.14,8.4,1071.95
11/26/19 01:03:00,21.45,43.11,8.38,1065
11/26/19 01:03:20,21.46,43.14,8.4,1118.88
11/26/19 01:03:40,21.45,43.11,8.38,1146.77
11/26/19 01:04:00,21.46,43.11,8.39,1094.43
11/26/19 01:04:20,21.46,43.14,8.4,1193.42
11/26/19 01:04:40,21.45,43.11,8.38,1181.15
11/26/19 01:05:00,21.44,43.11,8.37,1193.42
11/26/19 01:05:20,21.44,43.11,8.37,1212.92
11/26/19 01:05:40,21.44,43.11,8.37,1230.03
11/26/19 01:06:00,21.44,43.11,8.37,1218.58
11/26/19 01:06:20,21.46,43.11,8.39,1300.87
11/26/19 01:06:40,21.46,43.11,8.39,1315.18
11/26/19 01:07:00,21.46,43.08,8.38,1349.55
11/26/19 01:07:20,21.45,43.08,8.37,1341.24
11/26/19 01:07:40,21.46,43.08,8.38,1413.75
11/26/19 01:08:00,21.46,43.11,8.39,1341.24
11/26/19 01:08:20,21.45,43.11,8.38,1433.79
11/26/19 01:08:40,21.44,43.11,8.37,1510.73
11/26/19 01:09:00,21.45,43.08,8.37,1486.95
11/26/19 01:09:20,21.44,43.11,8.37,1518.8
11/26/19 01:09:40,21.45,43.11,8.38,1545.5
11/26/19 01:10:00,21.46,43.08,8.38,1568.71
11/26/19 01:10:20,21.33,43.26,8.32,1628.18
11/26/19 01:10:40,21.43,43.2,8.39,1562.32
11/26/19 01:11:00,21.43,43.14,8.37,1644.21
11/26/19 01:11:20,21.44,43.11,8.37,1708.59
11/26/19 01:11:40,21.43,43.08,8.35,1708.59
11/26/19 01:12:00,21.44,43.08,8.36,1716
11/26/19 01:12:20,21.44,43.11,8.37,1716
11/26/19 01:12:40,21.44,43.08,8.36,1779.94
11/26/19 01:13:00,21.45,43.11,8.38,1853.64
11/26/19 01:13:20,21.45,43.08,8.37,1938.75
11/26/19 01:13:40,21.45,43.08,8.37,1850.81
11/26/19 01:14:00,21.45,43.08,8.37,1905.7
11/26/19 01:14:20,21.45,43.08,8.37,2004.65
11/26/19 01:14:40,21.44,43.08,8.36,1957.2
11/26/19 01:15:00,21.45,43.08,8.37,1982.26
11/26/19 01:15:20,21.44,43.08,8.36,1982.26
11/26/19 01:15:40,21.44,43.08,8.36,2067.66
11/26/19 01:16:00,21.44,43.08,8.36,2105.71
11/26/19 01:16:20,21.45,43.08,8.37,2141.38
11/26/19 01:16:40,21.44,43.08,8.36,2282.93
11/26/19 01:17:00,21.44,43.08,8.36,2178.1
11/26/19 01:17:20,21.43,43.08,8.35,2091.74
11/26/19 01:17:40,21.44,43.08,8.36,2163.28
11/26/19 01:18:00,21.45,43.08,8.37,2340.81
11/26/19 01:18:20,21.43,43.08,8.35,2419.1
11/26/19 01:18:40,21.43,43.08,8.35,2349.29
11/26/19 01:19:00,21.43,43.08,8.35,2375.05
11/26/19 01:19:20,21.44,43.08,8.36,2432.6
11/26/19 01:19:40,21.44,43.08,8.36,2575.25
11/26/19 01:20:00,21.44,43.08,8.36,2600.47
11/26/19 01:20:20,21.34,43.19,8.31,2410.18
11/26/19 01:20:40,21.4,43.17,8.36,2535.79
11/26/19 01:21:00,21.42,43.14,8.36,2483.25
11/26/19 01:21:20,21.25,43.38,8.29,2530.93
11/26/19 01:21:40,21.38,43.23,8.36,2705.88
11/26/19 01:22:00,21.42,43.14,8.36,2778.56
11/26/19 01:22:20,21.42,43.11,8.35,2716.84
11/26/19 01:22:40,21.42,43.07,8.34,2784.3
11/26/19 01:23:00,21.44,43.08,8.36,2801.63
11/26/19 01:23:20,21.41,43.07,8.33,2903.62
11/26/19 01:23:40,21.44,43.08,8.36,3032.45
11/26/19 01:24:00,21.43,43.08,8.35,3059.46
11/26/19 01:24:20,21.44,43.08,8.36,2813.3
11/26/19 01:24:40,21.42,43.07,8.34,2941.22
11/26/19 01:25:00,21.42,43.07,8.34,2953.95
11/26/19 01:25:20,21.42,43.07,8.34,3039.16
11/26/19 01:25:40,21.42,43.07,8.34,2966.78
11/26/19 01:26:00,21.41,43.07,8.33,3039.16
11/26/19 01:26:20,21.42,43.07,8.34,3171.97
11/26/19 01:26:40,21.41,43.07,8.33,2795.83
11/26/19 01:27:00,21.42,43.07,8.34,3323.57
11/26/19 01:27:20,21.42,43.14,8.36,3045.9
11/26/19 01:27:40,21.42,43.11,8.35,2999.29
11/26/19 01:28:00,21.4,43.1,8.33,3128.91
11/26/19 01:28:20,21.4,43.1,8.33,3246.17
11/26/19 01:28:40,21.42,43.11,8.35,3216.11
11/26/19 01:29:00,21.42,43.14,8.36,2872.94
11/26/19 01:29:20,21.3,43.29,8.3,3100.79
11/26/19 01:29:40,21.38,43.2,8.35,3193.9
11/26/19 01:30:00,21.39,43.17,8.35,3604.62
11/26/19 01:30:20,21.41,43.14,8.35,3171.97
11/26/19 01:30:40,21.25,43.38,8.29,3506.25
11/26/19 01:31:00,21.37,43.26,8.36,3261.38
11/26/19 01:31:20,21.39,43.2,8.36,3315.68
11/26/19 01:31:40,21.4,43.17,8.36,3817.3
11/26/19 01:32:00,21.41,43.14,8.35,3717.84
11/26/19 01:32:20,21.4,43.14,8.34,3889.87
11/26/19 01:32:40,21.42,43.14,8.36,3776.93
11/26/19 01:33:00,21.42,43.14,8.36,3231.08
11/26/19 01:33:20,21.42,43.11,8.35,3868.88
11/26/19 01:33:40,21.4,43.1,8.33,3757.05
11/26/19 01:34:00,21.4,43.1,8.33,3604.62
11/26/19 01:34:20,21.4,43.14,8.34,3786.95
11/26/19 01:34:40,21.39,43.1,8.32,3727.57
11/26/19 01:35:00,21.4,43.07,8.32,3497.55
11/26/19 01:35:20,21.4,43.1,8.33,4183.24
11/26/19 01:35:40,21.39,43.1,8.32,3577.29
11/26/19 01:36:00,21.39,43.07,8.31,4111.97
11/26/19 01:36:20,21.4,43.1,8.33,3900.45
11/26/19 01:36:40,21.4,43.07,8.32,3669.88
11/26/19 01:37:00,21.39,43.1,8.32,4465.31
11/26/19 01:37:20,21.41,43.11,8.34,3921.76
11/26/19 01:37:40,21.41,43.07,8.33,4605.53
11/26/19 01:38:00,21.4,43.07,8.32,4147.32
11/26/19 01:38:20,21.4,43.1,8.33,3976
11/26/19 01:38:40,21.4,43.07,8.32,4345.76
11/26/19 01:39:00,21.39,43.1,8.32,4031.63
11/26/19 01:39:20,21.4,43.1,8.33,4294.52
11/26/19 01:39:40,21.41,43.07,8.33,4371.81
11/26/19 01:40:00,21.39,43.07,8.31,3757.05
11/26/19 01:40:20,21.4,43.07,8.32,4478.97
11/26/19 01:40:40,21.4,43.1,8.33,4978.02
11/26/19 01:41:00,21.18,43.53,8.28,4195.34
11/26/19 01:41:20,21.32,43.32,8.33,4620
11/26/19 01:41:40,21.38,43.2,8.35,4384.94
11/26/19 01:42:00,21.2,43.44,8.27,4358.75
11/26/19 01:42:20,21.33,43.29,8.33,4928.41
11/26/19 01:42:40,21.36,43.2,8.33,4009.2
11/26/19 01:43:00,21.39,43.17,8.35,5240.79
11/26/19 01:43:20,21.4,43.14,8.34,4088.72
11/26/19 01:43:40,21.4,43.14,8.34,5240.79
11/26/19 01:44:00,21.4,43.1,8.33,4065.7
